"User - Active","User - Address","User - Barcode","User - Created by user UUID","User - Date of birth","User - Department names","User - Department UUIDs","User - Email","User - Enrollment date","User - Expiration date","User - External system ID","User - First name","User - Last name","User - Last name, first name","User - Middle name","User - Mobile phone","User - Phone","User - Preferred contact type","User - Preferred first name","User - Pronouns","User - Tags","User - Type","User - Updated by user UUID","User - User created date","User - User updated date","User - User UUID","User - Username","Patron group - Name","User created by - Email","User created by - Last name, first name","User created by - Username","User updated by - Email","User updated by - Last name, first name","User updated by - Username"
true,,"f6862fa5-08f4-430c-a43d-eac3264c8602","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_868.5636348997925488","at_username_868.5636348997925488, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ca537417-154a-44c8-ac34-9e5a75cc7a89","at_username_868.5636348997925488",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"cbd209a3-0413-4891-980a-00fbd8686c96","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_375.9066003215709961","at_username_375.9066003215709961, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ca5fa074-2334-433a-98bf-dd432184b1af","at_username_375.9066003215709961",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"73b2d9d9-2e45-474f-9096-d41ca8baeb01","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,,"at_username_280.2186470885415896","at_username_280.2186470885415896",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"cb63402f-0ce0-4556-9a96-d876712f2b9e","at_username_280.2186470885415896",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"ac377c27-e4a6-442f-92a5-cb2ef4a57e6e","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_818.0014367227245353","at_username_818.0014367227245353, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"cc23c070-981a-4d34-89ed-2ababf4dd634","at_username_818.0014367227245353",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"6d04e57b-5b24-4cf1-a29f-39ef3d1af53b","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_785.0025184938659949","at_username_785.0025184938659949, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"d0792e3a-4210-47cb-909a-22ef7f2f7802","at_username_785.0025184938659949",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-erm-usage-harvester",System,"System, System user - mod-erm-usage-harvester",,,,unknown,,,,system,,2026-06-03,2026-06-03,"d67c1fd6-9c66-4941-b830-159f08912b76",mod-erm-usage-harvester,,,,,,,
true,,"17bd7ed7-3e72-4a9d-b4e2-96ec040cfd0e","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_413.0315664473755406","at_username_413.0315664473755406, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"d79c2861-7887-4d0b-9c8d-439321062129","at_username_413.0315664473755406",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"e45e1778-7ada-4c36-b65a-33de345ccf16","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_684.9824419789283355","at_username_684.9824419789283355, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-03,"ddde1170-b3ac-4936-8ac8-be6ae8982594","at_username_684.9824419789283355","groupClaimedReturnedAT_117.9341925759473882",diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"c4b9d962-eb28-4422-995a-94ce5f693049","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_502.7859912631031448","at_username_502.7859912631031448, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"e7b157ab-1d02-492d-a950-0962ef6cd963","at_username_502.7859912631031448",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-bulk-operations",System,"System, System user - mod-bulk-operations",,,,unknown,,,,system,,2026-06-03,2026-06-03,"e98b2051-ce6a-468e-adc8-a4c6ca16a579",mod-bulk-operations,,,,,,,
true,,"0a6ac603-8c0a-4c9a-9cc2-988b34650a6f","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_531.864725543195482","at_username_531.864725543195482, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ece669df-e65b-4af4-91b6-8aa10e1d7182","at_username_531.864725543195482",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"94bc4d48-23b9-4617-9857-0a348a5393ba","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_954.776341515331351","at_username_954.776341515331351, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ed76d860-ad96-46a0-880c-6dd49abdcfd3","at_username_954.776341515331351",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"3abf4eb4-40de-4161-a82e-8ea9600c5d9f","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_862.3940175968357785","at_username_862.3940175968357785, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"f115deb6-d3b5-465e-ad47-89462371b53b","at_username_862.3940175968357785",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"4945f68a-162c-49e1-a70c-2fe1d23294f4","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_463.8914758651818500","at_username_463.8914758651818500, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"f426f636-4a77-4606-bd4e-4ca6c8677369","at_username_463.8914758651818500",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-remote-storage",System,"System, System user - mod-remote-storage",,,,unknown,,,,system,,2026-06-03,2026-06-03,"f42bfc88-bd13-4bc5-9d41-5203a475ab53",mod-remote-storage,,,,,,,
true,,"39fffd56-e8dd-4d33-bc6f-d8cab5baded5","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_840.8417789343519314","at_username_840.8417789343519314, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-03,"f51abdad-94eb-4faf-b334-a4721883c52c","at_username_840.8417789343519314",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"64c17084-5df1-4198-b194-48218f2b3bf2","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_167.60239967567708896","at_username_167.60239967567708896, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"f7738016-bbe6-4572-b511-6b55ce2aa802","at_username_167.60239967567708896",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"f3f92d23-1ade-44d6-945c-4baee1416cd8","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_954.474472917758879","at_username_954.474472917758879, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"f87696b2-48a9-49a8-befd-9e6e57c88a30","at_username_954.474472917758879",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"f8e2c669-644b-4a0e-89c2-f8a83c534c5c","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_331.10059155265736998","at_username_331.10059155265736998, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"fb1720c0-19d7-4dbe-ae9a-bc3d04b4b5ff","at_username_331.10059155265736998",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"aaa25b13-e96a-49f2-ad77-2183ac713e72","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_897.396163457304424","at_username_897.396163457304424, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ff5dc922-58bd-422c-b6a7-b96978177a29","at_username_897.396163457304424",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"aebb350c-95b5-43cd-8f37-c618d9689c7f","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_864.0517806669129619","at_username_864.0517806669129619, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ff639fb5-4ec0-4ab6-a99d-fe90c222dc21","at_username_864.0517806669129619",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
